IdFuncionario,NomeCompleto,DataNascimento,CPF,Sexo,SalarioBruto,Cargo,idSetor,Setor,Ramal
9167,Natália Camacho,2007-07-20,325.731.771-90,Feminino,4390.03,Especialista de Legal,9167,Vendas,1167
9168,Karla Moreira,1964-07-10,226.665.252-44,Feminino,17054.93,Diretor de Propaganda,9168,RH,1168
9169,Catarina Moura,1966-11-06,223.525.718-63,Feminino,2148.89,Oficial de Consultoria,9169,TI,1169
9170,Ayla Aguiar,1994-05-29,152.427.532-85,Feminino,4059.52,Oficial de Administração,9170,Vendas,1170
9171,Kauê Sais,1961-05-02,213.567.873-20,Masculino,5351.93,Especialista de Industrial,9171,RH,1171
9172,Ricardo Galego,1981-06-03,564.235.610-01,Masculino,3942.19,Facilitador de Industrial,9172,RH,1172
9173,Marcos da Silveira,1963-12-05,232.456.706-72,Masculino,1974.56,Técnico de Vendas,9173,Markting,1173
9174,Felipe Rios,1964-12-26,003.553.610-19,Masculino,4516.05,Estrategista de Governamental,9174,TI,1174
9175,Maria Flor da Cruz,1984-01-05,528.214.748-30,Feminino,3809.36,Assistente de Tecnologia,9175,TI,1175
9176,Pedro Tobias Castanho,1980-07-09,304.474.532-20,Masculino,5207.31,Oficial de Contabilidade,9176,TI,1176
9177,Joana Almeida,1985-09-23,776.466.128-71,Feminino,5121.63,Oficial de Tecnologia,9177,Vendas,1177
9178,Arthur Souza,1967-09-18,037.528.773-67,Masculino,4457.85,Associado de Design,9178,TI,1178
9179,Hugo Aparício,1991-08-28,877.416.271-39,Masculino,4282.75,Consultor de Governamental,9179,Financeiro,1179
9180,Paulo Soares,1967-02-03,804.428.521-00,Masculino,3198.92,Supervisor de Saúde,9180,Vendas,1180
9181,Pietro Raia,1989-12-12,836.356.121-54,Masculino,5354.91,Consultor de Tecnologia,9181,TI,1181
9182,Roberto Bomdia,1976-01-07,183.601.256-00,Masculino,4770.26,Designer de Hospitalidade,9182,RH,1182
9183,Ana Laura Bomdia,2002-07-10,241.560.151-90,Feminino,5933.52,Agente de Propaganda,9183,Markting,1183
9184,Arthur Gabriel Macieira,1992-11-04,328.063.842-90,Masculino,3461.70,Analista de Mineração,9184,Markting,1184
9185,Beatriz Roriz,1967-11-17,627.233.502-40,Feminino,5649.73,Orquestrador de Educação,9185,Financeiro,1185
9186,Arthur da Mata,1991-08-12,021.200.016-00,Masculino,5209.30,Engenheiro de Serviços Comunitários,9186,TI,1186
9187,Talita Rios,2007-04-18,437.265.623-89,Feminino,3218.62,Fabricante de Consultoria,9187,TI,1187
9188,Giulia da Bandeira,1974-10-21,078.653.231-90,Feminino,4124.30,Orquestrador de Design,9188,RH,1188
9189,Célia Carvalheira,1976-08-01,071.227.065-59,Feminino,1964.54,Administrador de Tecnologia,9189,RH,1189
9190,Víctor Lobos,1998-07-10,048.315.178-52,Masculino,3374.34,Analista de Governamental,9190,Vendas,1190
9191,Kauê Vimaranes,2005-07-18,157.258.552-87,Masculino,3207.89,Representante de Serviços Comunitários,9191,RH,1191
9192,Natália Rebouças,1993-03-22,647.808.245-83,Feminino,2271.89,Analista de Construção,9192,RH,1192
9193,Liz Lessa,2006-11-11,271.736.017-46,Feminino,3091.84,Estrategista de Legal,9193,Vendas,1193
9194,Bryan Macedo,1981-11-03,006.501.600-96,Masculino,3708.03,Oficial de TI,9194,Financeiro,1194
9195,Carolina Alves,1979-02-27,142.300.400-08,Feminino,6902.69,Assistente de Tecnologia,9195,TI,1195
9196,Luiz Henrique Dantas,1970-02-22,662.876.204-12,Masculino,2247.35,Especialista de Vendas,9196,Financeiro,1196
9197,Felipe Vimaranes,1975-02-25,148.623.753-32,Masculino,2431.01,Associado de Serviços Comunitários,9197,Markting,1197
9198,Joana da Penha,1961-06-06,872.802.280-70,Feminino,2420.44,Supervisor de Mineração,9198,Markting,1198
9199,Ruan Moraes,1964-03-24,488.287.473-31,Masculino,5027.35,Administrador de Imobiliária,9199,Markting,1199
9200,Sophie Paiva,1970-03-15,653.608.755-00,Feminino,4211.97,Supervisor de Legal,9200,TI,1200
9201,Samuel Barros,2000-01-04,642.416.874-58,Masculino,13635.51,Gerente de Legal,9201,Markting,1201
9202,Bianca Sanches,1984-05-05,280.237.873-22,Feminino,3357.53,Orquestrador de Vendas,9202,RH,1202
9203,Fabrício Corte,1970-07-07,880.676.147-17,Masculino,5249.28,Contato de Industrial,9203,TI,1203
9204,Silas Roriz,1967-04-30,850.333.028-84,Masculino,4116.76,Assistente de Tecnologia,9204,TI,1204
9205,Luiz Gustavo Antunes,1975-04-23,233.070.271-07,Masculino,17983.85,Diretor de Imobiliária,9205,RH,1205
9206,Tiago Neves,1993-07-31,136.003.436-61,Masculino,19053.89,Gerente de Administração,9206,RH,1206
9207,Aline Gabeira,1961-03-05,017.121.736-50,Feminino,4834.44,Associado de Educação,9207,Vendas,1207
9208,João Miguel da Penha,1971-10-06,036.856.838-53,Masculino,5171.90,Representante de Contabilidade,9208,Vendas,1208
9209,João Vidal,1977-05-29,058.462.813-70,Masculino,2710.00,Oficial de Hospitalidade,9209,Financeiro,1209
9210,Raul de Lara,1984-01-31,866.333.785-05,Masculino,5789.20,Facilitador de Design,9210,TI,1210
9211,Luiz Quarteira,1987-01-16,803.062.488-32,Masculino,3386.95,Especialista de Mineração,9211,Vendas,1211
9212,Víctor Castelo,1991-06-14,220.000.688-80,Masculino,5123.61,Desenvolvedor de Administração,9212,Vendas,1212
9213,Adriana Fontinhas,1968-12-02,104.488.787-71,Feminino,5107.21,Designer de Saúde,9213,Financeiro,1213
9214,Marina Antunes,1985-10-01,033.341.417-99,Feminino,2700.84,Agente de Propaganda,9214,Financeiro,1214
9215,Luiz Henrique Muniz,1980-08-11,003.176.887-31,Masculino,5404.95,Arquiteto de Propaganda,9215,Markting,1215
9216,Luiz Felipe Teixeira,1993-12-05,210.404.003-53,Masculino,2848.73,Designer de Agricultura,9216,Vendas,1216
9217,Oliver Cruz,2004-08-22,488.464.536-70,Masculino,2396.47,Agente de Contabilidade,9217,Markting,1217
9218,Daniel Junqueira,1977-03-21,721.524.674-42,Masculino,8979.61,Assistente de Marketing,9218,Markting,1218
9219,Rafaela Barbosa,2006-10-22,411.535.231-08,Feminino,4034.81,Agente de Propaganda,9219,TI,1219
9220,Antonia Viveiros,1978-05-01,035.441.851-30,Feminino,4506.11,Facilitador de Design,9220,Financeiro,1220
9221,Henrique Ordonhes,1995-06-27,762.368.688-75,Masculino,3613.62,Orquestrador de TI,9221,Vendas,1221
9222,Marcia Leiria,2004-08-24,431.684.627-21,Feminino,2873.34,Supervisor de Hospitalidade,9222,Vendas,1222
9223,Olívia Ferraço,1979-03-24,338.761.667-80,Feminino,4925.51,Assistente de Bancário,9223,Markting,1223
9224,Arthur Gabriel Goulart,1967-06-18,266.058.318-88,Masculino,4269.16,Técnico de Varejo,9224,RH,1224
9225,Agatha Bentes,1973-07-01,860.003.413-26,Feminino,1947.78,Consultor de Administração,9225,Financeiro,1225
9226,Djalma da Madureira,2002-04-20,323.406.536-57,Masculino,5207.50,Contato de Marketing,9226,Markting,1226
9227,Paula Aroeira,1990-03-26,070.702.065-42,Feminino,4536.53,Oficial de Vendas,9227,Financeiro,1227
9228,Maria Júlia Cavalcanti,2001-05-26,064.843.236-07,Feminino,4291.00,Agente de Propaganda,9228,Vendas,1228
9229,Alessandra Amoreira,1994-04-04,606.133.474-55,Feminino,4350.64,Oficial de Bancário,9229,TI,1229
9230,Aurora Godins,1995-10-24,875.763.457-21,Feminino,1565.53,Supervisor de Vendas,9230,RH,1230
9231,Júlia da Rocha,1995-02-28,245.431.011-20,Feminino,5631.47,Designer de Saúde,9231,Financeiro,1231
9232,Noah da Veiga,2004-09-05,476.384.120-36,Masculino,2788.90,Contato de Mineração,9232,Financeiro,1232
9233,Mirella Franco,2005-04-15,120.578.583-32,Feminino,5796.32,Associado de Saúde,9233,Markting,1233
9234,Mariana Mendes,1997-02-16,457.570.244-70,Feminino,5063.85,Oficial de Varejo,9234,Markting,1234
9235,Anthony Laranjeira,1994-04-01,175.012.641-98,Masculino,3073.23,Desenvolvedor de Hospitalidade,9235,Markting,1235
9236,Leonardo Gentil,1999-10-17,623.457.577-36,Masculino,3467.72,Representante de Construção,9236,Markting,1236
9237,Fernando Lobos,1972-12-24,681.146.770-31,Masculino,3627.24,Representante de Governamental,9237,Financeiro,1237
9238,Yago Garcês,1983-03-28,680.384.426-95,Masculino,5356.60,Coordenador de Governamental,9238,TI,1238
9239,Henry Farias,1999-10-23,161.164.286-81,Masculino,5926.80,Consultor de Construção,9239,Vendas,1239
9240,Marcia de Sá,1976-02-23,634.727.141-90,Feminino,2049.73,Especialista de Marketing,9240,RH,1240
9241,Laís Cerqueira,1972-11-28,160.658.454-50,Feminino,3828.06,Executivo de Agricultura,9241,Vendas,1241
9242,Giulia Barata,1967-06-24,280.304.175-86,Feminino,1835.90,Assistente de Legal,9242,Financeiro,1242
9243,Maria Eduarda da Costa,1981-03-03,721.181.414-40,Feminino,3434.65,Consultor de Propaganda,9243,RH,1243
9244,Melissa Morais,1993-02-25,833.146.716-79,Feminino,3237.62,Fabricante de Administração,9244,Financeiro,1244
9245,Pietro da Rosa,1985-01-18,200.281.576-30,Masculino,3236.39,Estrategista de Serviços Comunitários,9245,Markting,1245
9246,Sílvia Farias,1990-08-22,100.030.526-05,Feminino,3887.81,Engenheiro de Industrial,9246,RH,1246
9247,Margarida Gabeira,2001-03-27,582.565.070-98,Feminino,3196.01,Fabricante de Design,9247,Financeiro,1247
9248,Theo Martim,1971-02-08,515.088.667-08,Masculino,2684.31,Facilitador de Tecnologia,9248,Vendas,1248
9249,Ana Cecília Antena,1999-07-11,853.570.647-09,Feminino,2968.47,Facilitador de Contabilidade,9249,Financeiro,1249
9250,Víctor Cruz,1997-01-17,671.581.438-48,Masculino,3147.41,Engenheiro de Consultoria,9250,Vendas,1250
9251,Ayla Reis,1969-11-26,875.160.718-20,Feminino,2327.60,Desenvolvedor de Consultoria,9251,Markting,1251
9252,Lorenzo Corte,1962-08-15,510.022.673-07,Masculino,2943.19,Fabricante de Industrial,9252,TI,1252
9253,Marli da Veiga,1974-03-24,776.038.250-24,Feminino,5710.08,Agente de Tecnologia,9253,Financeiro,1253
9254,Carlos Eduardo da Barranca,1976-10-21,584.647.522-10,Masculino,4617.50,Designer de Saúde,9254,Vendas,1254
9255,Norberto Lopes,1961-07-18,112.030.886-04,Masculino,5794.50,Engenheiro de Construção,9255,Financeiro,1255
9256,Valentina Rameira,1963-10-29,584.516.470-22,Feminino,3187.08,Arquiteto de Imobiliária,9256,Vendas,1256
9257,Djalma Coqueiro,1993-04-29,673.518.183-20,Masculino,2869.31,Arquiteto de Marketing,9257,TI,1257
9258,Marli das Neves,1975-02-17,620.588.168-38,Feminino,10648.83,Assistente de Design,9258,TI,1258
9259,Emanuel da Cruz,1961-12-05,688.777.831-92,Masculino,5548.24,Analista de Consultoria,9259,Financeiro,1259
9260,Rodrigo Bouças,1998-10-02,721.525.861-07,Masculino,5198.76,Fabricante de Vendas,9260,TI,1260
9261,Giulia Barata,1973-04-30,715.485.562-20,Feminino,5382.14,Consultor de Tecnologia,9261,Vendas,1261
9262,Eduardo Parreira,1992-10-14,687.407.815-18,Masculino,5886.22,Administrador de Vendas,9262,TI,1262
9263,Sarah da Veiga,1967-03-02,271.353.335-00,Feminino,4377.14,Analista de Mineração,9263,Financeiro,1263
9264,Raul Lessa,1982-12-23,864.553.456-81,Masculino,5594.19,Arquiteto de Varejo,9264,RH,1264
9265,Júlio da Bandeira,1981-05-29,204.351.373-79,Masculino,4241.23,Especialista de Vendas,9265,Vendas,1265
9266,Kléber de Lara,1985-02-19,201.668.551-46,Masculino,4241.44,Designer de Hospitalidade,9266,Markting,1266
9267,Emanuel da Bandeira,1963-01-04,346.152.601-05,Masculino,1719.48,Supervisor de Industrial,9267,Financeiro,1267
9268,Lucca Saraiva,1965-07-23,337.036.575-88,Masculino,4500.59,Arquiteto de Contabilidade,9268,TI,1268
9269,Emilly Cavalcanti,1975-01-02,221.587.765-01,Feminino,1800.67,Associado de Legal,9269,RH,1269
9270,Patricia da Aldeia,1977-10-09,476.667.184-89,Feminino,5332.93,Desenvolvedor de Educação,9270,Financeiro,1270
9271,Yuri Vieira,1970-11-04,077.323.224-95,Masculino,5048.27,Executivo de Mineração,9271,RH,1271
9272,Anthony Bittencourt,1986-04-20,153.726.024-30,Masculino,4541.08,Especialista de Mineração,9272,Financeiro,1272
9273,Fabrício da Veiga,1999-09-23,865.162.334-89,Masculino,5278.43,Fabricante de Varejo,9273,TI,1273
9274,Bento Junqueira,2006-02-17,848.657.486-28,Masculino,4516.89,Assistente de Mineração,9274,RH,1274
9275,João Miguel Castelo,2002-09-11,065.172.050-80,Masculino,3403.34,Designer de Vendas,9275,RH,1275
9276,Roberto da Fontoura,1965-07-15,741.661.067-24,Masculino,2370.43,Orquestrador de Mineração,9276,Markting,1276
9277,Kléber Domingues,2007-04-02,827.468.132-03,Masculino,3194.13,Representante de Administração,9277,RH,1277
9278,Yago Silva,1970-01-23,023.717.416-20,Masculino,3210.98,Fabricante de Consultoria,9278,Markting,1278
9279,Louise Menendes,1970-09-11,725.642.868-52,Feminino,3537.16,Desenvolvedor de Administração,9279,RH,1279
9280,Marcela Antena,1981-01-31,485.802.238-22,Feminino,5953.58,Fabricante de Propaganda,9280,Markting,1280
9281,Benício Rameira,1963-05-21,768.450.110-01,Masculino,1567.25,Estrategista de Propaganda,9281,Financeiro,1281
9282,Ana Sophia Antena,1977-02-05,274.062.065-93,Feminino,4032.94,Planejador de Design,9282,TI,1282
9283,Lucca Longuinho,2002-06-08,187.817.301-44,Masculino,2066.48,Associado de Serviços Comunitários,9283,Vendas,1283
9284,Aurora Carvalho,1977-01-25,228.167.543-24,Feminino,5049.81,Supervisor de Varejo,9284,Financeiro,1284
9285,Felipe Peres,1962-09-07,856.684.018-63,Masculino,38020.88,Diretor de Varejo,9285,TI,1285
9286,Davi Lucas Camacho,1995-05-31,018.885.577-70,Masculino,5507.47,Arquiteto de Agricultura,9286,RH,1286
9287,Suélen Teixeira,1992-06-25,507.568.361-40,Feminino,11617.98,Diretor de Agricultura,9287,Markting,1287
9288,Fabrícia da Aldeia,1995-02-12,722.703.786-01,Feminino,1423.79,Estrategista de Serviços Comunitários,9288,Vendas,1288
9289,Adriana Velasques,1989-04-05,334.258.016-00,Feminino,7361.41,Assistente de Bancário,9289,Financeiro,1289
9290,Gabriela das Neves,1996-11-11,077.166.767-17,Feminino,4399.01,Fabricante de Agricultura,9290,Financeiro,1290
9291,Davi Ludmer da Rosa,1997-11-17,172.671.464-06,Masculino,2233.33,Desenvolvedor de Governamental,9291,Markting,1291
9292,Elísio Dias,1983-06-13,238.863.765-16,Masculino,3918.23,Representante de Tecnologia,9292,Markting,1292
9293,Lavínia Rêgo,1983-02-12,631.846.087-00,Feminino,4169.72,Oficial de Industrial,9293,RH,1293
9294,Tiago Hernandes,1994-02-05,026.400.051-03,Masculino,5263.94,Supervisor de Legal,9294,Markting,1294
9295,Warley Fogaça,1992-11-14,135.772.586-83,Masculino,3626.83,Oficial de Industrial,9295,Financeiro,1295
9296,Oliver da Nóbrega,1984-03-10,840.606.552-44,Masculino,4292.72,Associado de Varejo,9296,Financeiro,1296
9297,Otávio Ouriques,1975-05-05,341.426.144-87,Masculino,2632.27,Fabricante de Mineração,9297,RH,1297
9298,Ayla Quarteira,1983-12-25,860.811.681-23,Feminino,1787.56,Facilitador de Industrial,9298,Vendas,1298
9299,Ígor Pires,1996-08-20,512.818.816-78,Masculino,5882.11,Administrador de Mineração,9299,Vendas,1299
9300,Lucca Rocha,1967-07-08,263.453.703-47,Masculino,22415.54,Gerente de Design,9300,RH,1300
9301,Feliciano Reis,1966-11-06,188.220.525-10,Masculino,5997.13,Representante de Propaganda,9301,Financeiro,1301
9302,Lucas Duarte,1970-06-14,828.187.383-34,Masculino,1620.27,Consultor de Legal,9302,Financeiro,1302
9303,Thiago da Penha,1970-02-05,601.475.624-81,Masculino,2435.18,Desenvolvedor de Mineração,9303,Markting,1303
9304,Karla Madeira,1976-01-25,733.623.516-62,Feminino,5608.80,Assistente de Mineração,9304,Markting,1304
9305,Clarice Nogueira,1997-10-21,408.176.187-67,Feminino,3611.10,Administrador de Construção,9305,Markting,1305
9306,Murilo Lopes,1986-05-06,454.153.142-96,Masculino,4532.49,Orquestrador de Consultoria,9306,Financeiro,1306
9307,Thomas da Bandeira,1972-10-10,214.163.414-80,Masculino,5317.35,Estrategista de Vendas,9307,Markting,1307
9308,Samuel Mendanha,1994-07-23,600.010.141-45,Masculino,2753.69,Supervisor de Governamental,9308,RH,1308
9309,Thiago Espinhosa,1968-06-01,736.152.021-98,Masculino,3527.90,Planejador de Imobiliária,9309,Markting,1309
9310,Maria Flor Veles,1995-10-31,425.476.773-00,Feminino,25351.85,Diretor de Varejo,9310,RH,1310
9311,Félix Ordonhes,1974-06-11,361.440.877-96,Masculino,2141.68,Representante de Consultoria,9311,Vendas,1311
9312,Maitê da Conceição,2002-02-10,634.784.301-35,Feminino,1848.03,Agente de Tecnologia,9312,Markting,1312
9313,Arthur Gabriel Ribeiro,1988-09-13,234.683.783-00,Masculino,5728.59,Planejador de Vendas,9313,TI,1313
9314,Davi Luca Monteira,1970-10-09,587.267.772-31,Masculino,2846.15,Especialista de Legal,9314,Financeiro,1314
9315,Cecília Álvares,1967-03-22,225.803.323-32,Feminino,3568.41,Fabricante de Design,9315,Markting,1315
9316,Fernando Fontinhas,1975-02-10,022.354.871-57,Masculino,2217.80,Desenvolvedor de Tecnologia,9316,Markting,1316
9317,Norberto Lessa,1995-06-19,755.420.306-10,Masculino,2103.76,Consultor de Propaganda,9317,Vendas,1317
9318,Tomás Cruz,1966-02-14,002.736.513-15,Masculino,4919.46,Engenheiro de Hospitalidade,9318,Markting,1318
9319,Vitor Cardoso,1998-11-19,670.668.280-20,Masculino,1846.37,Designer de Construção,9319,Markting,1319
9320,Isabela Ribeiro,1996-12-08,040.008.306-00,Feminino,2380.87,Orquestrador de Vendas,9320,Financeiro,1320
9321,Rodrigo de Borba,1999-01-29,860.732.024-66,Masculino,2060.45,Administrador de Imobiliária,9321,TI,1321
9322,Aline Coqueiro,1979-08-20,311.153.060-49,Feminino,3317.12,Desenvolvedor de Design,9322,TI,1322
9323,Beatriz Arantes,1984-04-21,053.482.214-22,Feminino,2972.76,Oficial de Mineração,9323,Markting,1323
9324,Antonella Monteira,1967-12-15,718.252.170-92,Feminino,5574.52,Especialista de Industrial,9324,Markting,1324
9325,Rodrigo Simões,2003-11-01,773.658.577-65,Masculino,2979.56,Consultor de Serviços Comunitários,9325,Financeiro,1325
9326,Marina Caldas,1994-09-16,001.404.026-32,Feminino,3042.64,Planejador de Saúde,9326,RH,1326
9327,Bárbara Souza,1992-09-02,083.032.435-60,Feminino,4704.47,Agente de Agricultura,9327,TI,1327
9328,Luan Souza,2006-04-11,366.166.146-97,Masculino,4324.53,Especialista de Construção,9328,TI,1328
9329,Norberto Caldeira,1978-06-22,401.766.506-36,Masculino,1953.76,Planejador de Mineração,9329,RH,1329
9330,Felipe do Prado,1998-09-09,767.183.450-59,Masculino,2011.59,Desenvolvedor de Governamental,9330,Financeiro,1330
9331,Lívia da Paz,1971-10-20,866.210.403-77,Feminino,5397.72,Supervisor de Industrial,9331,RH,1331
9332,Carolina de Lins,2002-12-05,130.601.071-30,Feminino,5399.09,Contato de Vendas,9332,TI,1332
9333,Eduarda da Aldeia,1978-08-15,127.781.353-16,Feminino,3151.80,Oficial de Legal,9333,Vendas,1333
9334,Bernardo Araújo,1983-01-11,665.344.152-08,Masculino,3237.55,Coordenador de Governamental,9334,Vendas,1334
9335,Sophie Cerqueira,1995-01-05,150.776.853-20,Feminino,5268.42,Especialista de Varejo,9335,RH,1335
9336,Sirineu Cerqueira,1999-08-10,774.356.558-05,Masculino,5792.70,Facilitador de Educação,9336,TI,1336
9337,Alessandra do Prado,1970-05-29,024.175.712-69,Feminino,4538.53,Administrador de Varejo,9337,Vendas,1337
9338,Juliana Sales,2006-10-04,834.285.146-02,Feminino,1949.67,Fabricante de Governamental,9338,Markting,1338
9339,Eloah Macieira,1999-04-03,686.151.658-90,Feminino,2252.14,Designer de Industrial,9339,Vendas,1339
9340,Laura Ferraço,1994-02-01,816.757.151-30,Feminino,4858.04,Especialista de Agricultura,9340,Financeiro,1340
9341,Valentina Rocha,1984-02-22,283.520.211-09,Feminino,3634.67,Assistente de Tecnologia,9341,Vendas,1341
9342,Yuri Barreto,1987-05-21,447.020.642-31,Masculino,1510.09,Fabricante de Legal,9342,Markting,1342
9343,Luana Rameira,1969-11-19,572.711.387-30,Feminino,2907.27,Designer de Marketing,9343,RH,1343
9344,Rafaela Caldas,1971-01-27,411.300.561-39,Feminino,1891.52,Estrategista de Bancário,9344,RH,1344
9345,Emanuelly Pimenta,1987-10-05,261.003.264-18,Feminino,3957.70,Assistente de Administração,9345,TI,1345
9346,Aline Gonçalves,2004-08-30,620.475.312-68,Feminino,1868.21,Facilitador de Construção,9346,Vendas,1346
9347,Enrico Garcês,1970-01-02,504.658.127-24,Masculino,17046.25,Gerente de Agricultura,9347,Markting,1347
9348,Ruan Vidal,1975-08-27,506.255.261-39,Masculino,3296.41,Contato de Consultoria,9348,Markting,1348
9349,Davi Lucca Barroso,1962-05-28,837.575.487-01,Masculino,16154.52,Gerente de Educação,9349,Vendas,1349
9350,Mirella Casqueira,2006-01-04,180.475.364-51,Feminino,5609.98,Especialista de Tecnologia,9350,RH,1350
9351,Fabrícia Soares,1997-07-28,082.365.373-07,Feminino,2925.28,Supervisor de Industrial,9351,Vendas,1351
9352,Felícia Ximenes,1985-04-13,771.584.545-09,Feminino,2830.06,Técnico de Design,9352,TI,1352
9353,Marli Vieira,1987-02-27,218.524.353-56,Feminino,3631.27,Consultor de Bancário,9353,RH,1353
9354,Alice Grotas,1986-10-22,650.435.745-50,Feminino,4913.02,Técnico de Saúde,9354,RH,1354
9355,João Vitor Neves,1963-02-10,344.644.722-90,Masculino,2033.00,Representante de Legal,9355,TI,1355
9356,Maya Hermingues,1966-05-10,810.344.718-80,Feminino,1837.87,Assistente de Administração,9356,Markting,1356
9357,Lorena da Luz,1970-04-06,144.060.473-87,Feminino,5285.10,Orquestrador de Educação,9357,Financeiro,1357
9358,César Menendes,1962-12-18,102.772.443-40,Masculino,4518.90,Estrategista de Serviços Comunitários,9358,Vendas,1358
9359,Feliciano Martim,2003-09-18,484.278.183-19,Masculino,16099.20,Gerente de Contabilidade,9359,RH,1359
9360,Rebeca Regueira,1989-12-19,254.822.286-14,Feminino,5910.07,Especialista de Design,9360,RH,1360
9361,Vitória Castanho,1996-11-05,868.332.055-31,Feminino,5048.00,Executivo de Marketing,9361,Financeiro,1361
9362,Benício Pinto,1982-06-12,678.160.408-22,Masculino,2205.54,Representante de Consultoria,9362,RH,1362
9363,Antonia Hernandes,2003-12-14,672.424.171-55,Feminino,2467.73,Agente de Governamental,9363,Financeiro,1363
9364,Luiz Otávio Espinhosa,1987-08-13,624.781.606-50,Masculino,3825.40,Representante de Design,9364,TI,1364
9365,Frederico Aragão,1981-09-03,624.785.622-94,Masculino,1869.47,Designer de Tecnologia,9365,Financeiro,1365
9366,Lavínia da Terra,1976-04-16,768.541.015-06,Feminino,2574.09,Associado de Governamental,9366,RH,1366
9367,Pérola da Luz,1975-02-24,151.825.461-65,Feminino,2703.60,Arquiteto de TI,9367,Vendas,1367
9368,Salvador Banheira,1993-01-23,604.017.211-83,Masculino,4278.23,Coordenador de Marketing,9368,RH,1368
9369,Gúbio Louzada,1971-05-13,262.325.285-81,Masculino,3290.04,Analista de Varejo,9369,RH,1369
9370,Marli da Bandeira,2000-09-15,820.136.660-39,Feminino,5902.85,Coordenador de Tecnologia,9370,RH,1370
9371,Enzo Miguel Farias,1977-08-02,275.286.254-77,Masculino,4619.06,Administrador de Legal,9371,Vendas,1371
9372,Ana Cecília de Lara,2002-10-29,478.142.617-40,Feminino,3710.98,Orquestrador de Varejo,9372,TI,1372
9373,Esther Bittencourt,1967-04-25,873.766.520-00,Feminino,4910.55,Facilitador de Saúde,9373,TI,1373
9374,Arthur Henrique Jesus,1967-08-30,806.432.853-50,Masculino,2844.80,Executivo de Tecnologia,9374,RH,1374
9375,Allana Gonçalves,1997-01-03,274.511.868-49,Feminino,3452.40,Orquestrador de Contabilidade,9375,RH,1375
9376,Vitor Henriques,1976-01-04,651.321.606-03,Masculino,4143.01,Desenvolvedor de Agricultura,9376,Vendas,1376
9377,Meire Soeira,1980-11-27,173.171.608-73,Feminino,3254.39,Associado de Administração,9377,Vendas,1377
9378,Dalila da Veiga,1984-11-19,107.707.618-52,Feminino,2071.36,Representante de Contabilidade,9378,Markting,1378
9379,Célia Marques,1976-08-16,184.228.300-60,Feminino,3215.15,Estrategista de Saúde,9379,Financeiro,1379
9380,Maria Cecília Espinheira,1969-05-19,881.172.711-17,Feminino,4207.95,Técnico de Hospitalidade,9380,Markting,1380
9381,Cecília Arantes,1966-02-11,665.046.473-21,Feminino,2060.60,Especialista de Administração,9381,Markting,1381
9382,Arthur Gabriel Pires,1990-07-09,344.774.871-00,Masculino,4895.30,Supervisor de Imobiliária,9382,TI,1382
9383,Márcia Banheira,1994-04-10,862.643.666-17,Feminino,5693.97,Arquiteto de Serviços Comunitários,9383,TI,1383
9384,Ana Lívia Rebouças,1989-05-07,083.545.651-06,Feminino,3856.62,Orquestrador de Serviços Comunitários,9384,RH,1384
9385,Karla Muniz,1990-02-27,518.024.602-41,Feminino,4870.99,Técnico de Industrial,9385,Markting,1385
9386,Dalila Martim,1969-03-19,086.862.256-75,Feminino,3933.26,Desenvolvedor de Marketing,9386,RH,1386
9387,João Lucas Muniz,1993-06-04,222.503.000-62,Masculino,4801.98,Estrategista de Hospitalidade,9387,Financeiro,1387
9388,Vicente de Lins,2004-11-20,173.343.880-70,Masculino,28130.01,Gerente de Serviços Comunitários,9388,TI,1388
9389,Luiz Felipe Cerqueira,2001-03-13,682.264.638-82,Masculino,2231.72,Designer de Agricultura,9389,RH,1389
9390,Augusto Filgueira,1997-05-01,733.448.118-60,Masculino,3052.41,Agente de Vendas,9390,Markting,1390
9391,Márcio Dias,1965-01-07,838.242.154-70,Masculino,3181.49,Engenheiro de Construção,9391,RH,1391
9392,Washington Godins,1987-07-01,407.352.155-10,Masculino,3093.96,Fabricante de Hospitalidade,9392,Financeiro,1392
9393,Ian Soares,1997-04-21,564.537.421-52,Masculino,2448.44,Fabricante de Propaganda,9393,TI,1393
9394,Silas da Nóbrega,2000-10-15,666.037.575-91,Masculino,2123.95,Designer de Imobiliária,9394,RH,1394
9395,Lara Caseira,1984-09-21,255.761.121-21,Feminino,8888.20,Assistente de Agricultura,9395,Vendas,1395
9396,Caio Parreira,1985-10-27,785.318.024-15,Masculino,5338.02,Técnico de Agricultura,9396,Vendas,1396
9397,Helena Morais,1989-02-05,847.535.765-23,Feminino,4485.89,Administrador de Marketing,9397,Vendas,1397
9398,Fernando Albuquerque,1965-02-03,523.512.810-98,Masculino,1930.98,Oficial de TI,9398,Vendas,1398
9399,João Guilherme Ouriques,1970-12-27,852.820.682-30,Masculino,3209.17,Analista de Propaganda,9399,Markting,1399
9400,Erick Fontinhas,2006-11-25,332.771.081-39,Masculino,1603.19,Técnico de Marketing,9400,Markting,1400
9401,Marcela dos Reis,1990-11-15,343.577.515-78,Feminino,4086.48,Associado de Varejo,9401,RH,1401
9402,Adriana Vidal,1995-03-02,383.026.086-53,Feminino,5022.64,Especialista de Imobiliária,9402,RH,1402
9403,Maria Eduarda Limeira,1980-01-31,436.586.338-08,Feminino,5828.10,Arquiteto de TI,9403,Financeiro,1403
